"round","run_id","epoch","epoch_zero_based","step","loss","learning_rate","scheduler"
"round2_8epoch_cosine","lr5e-7","8","7","7","13.153441","1.7755820046E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","8","13.588317","1.7755820046E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","9","13.483686","1.7755820046E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","10","13.339267","1.7755820046E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","11","12.289005","1.6123041019E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","12","13.559336","1.6123041019E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","13","13.340242","1.6123041019E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","14","13.499662","1.6123041019E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","15","13.011772","1.4566500938E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","16","12.862988","1.4566500938E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","17","13.263912","1.4566500938E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","18","13.266376","1.4566500938E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","19","12.764088","1.3086707204E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","20","13.429917","1.3086707204E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","21","12.861899","1.3086707204E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","22","13.859765","1.3086707204E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","23","12.336724","1.1684142198E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","24","12.91569","1.1684142198E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","25","12.80083","1.1684142198E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","26","13.056028","1.1684142198E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","27","13.708881","1.0359263126E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","28","11.900265","1.0359263126E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","29","12.912315","1.0359263126E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","30","13.249685","1.0359263126E-08","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","31","13.423693","9.1125018702E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","32","13.342191","9.1125018702E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","33","12.371715","9.1125018702E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","34","13.686762","9.1125018702E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","35","13.882897","7.9442648494E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","36","12.473717","7.9442648494E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","37","13.158886","7.9442648494E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","38","13.464622","7.9442648494E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","39","13.11381","6.8549328837E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","40","13.472135","6.8549328837E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","41","12.988444","6.8549328837E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","42","12.163148","6.8549328837E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","43","12.197091","5.8448610725E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","44","13.402526","5.8448610725E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","45","12.442514","5.8448610725E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","46","13.355212","5.8448610725E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","47","13.402209","4.9143786777E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","48","12.230685","4.9143786777E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","49","13.01692","4.9143786777E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","50","13.289002","4.9143786777E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","51","13.327686","4.063789017E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","52","12.713861","4.063789017E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","53","12.4365","4.063789017E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","54","12.790947","4.063789017E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","55","13.000774","3.2933693646E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","56","13.233143","3.2933693646E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","57","12.843922","3.2933693646E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","58","13.365645","3.2933693646E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","59","13.393486","2.6033708611E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","60","12.921795","2.6033708611E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","61","13.358788","2.6033708611E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","62","12.873354","2.6033708611E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","63","12.657284","1.9940184313E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","64","13.479884","1.9940184313E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","65","12.731606","1.9940184313E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","66","12.252485","1.9940184313E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","67","12.799445","1.4655107114E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","68","12.120231","1.4655107114E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","69","12.325526","1.4655107114E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","70","13.138308","1.4655107114E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","71","13.812371","1.0180199836E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","72","13.125129","1.0180199836E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","73","12.922285","1.0180199836E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","74","12.581561","1.0180199836E-09","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","75","12.941684","6.5169212051E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","76","13.104794","6.5169212051E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","77","13.482278","6.5169212051E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","78","12.845455","6.5169212051E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","79","13.358748","3.6664653722E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","80","12.847364","3.6664653722E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","81","12.35794","3.6664653722E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","82","13.155553","3.6664653722E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","83","13.237155","1.6297615258E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","84","13.735718","1.6297615258E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","85","13.453367","1.6297615258E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","86","12.850014","1.6297615258E-10","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","87","13.443683","4.074735884E-11","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","88","12.710173","4.074735884E-11","cosine"
"round2_8epoch_cosine","lr5e-7","8","7","89","12.547425","0","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","0","15.13411","0","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","1","15.065191","0","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","2","14.668519","0","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","3","14.709749","1E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","4","14.25516","1E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","5","15.140528","1E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","6","14.436814","1E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","7","14.409559","2E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","8","14.417745","2E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","9","14.964363","2E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","10","13.850403","2E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","11","14.435867","3E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","12","14.532265","3E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","13","14.886342","3E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","14","15.629091","3E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","15","13.544845","4E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","16","15.222803","4E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","17","14.325145","4E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","18","14.698563","4E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","19","13.937313","5E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","20","13.889777","5E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","21","14.450943","5E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","22","14.014809","5E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","23","15.319286","6E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","24","14.5169","6E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","25","14.587424","6E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","26","14.275865","6E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","27","14.561666","7E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","28","13.968166","7E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","29","13.535854","7E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","30","15.057357","7E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","31","13.959123","8E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","32","14.040579","8E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","33","14.167548","8E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","34","14.30214","8E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","35","14.282328","9E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","36","14.367815","9E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","37","14.394765","9E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","38","14.864895","9E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","39","13.816996","1E-06","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","40","13.780628","1E-06","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","41","14.304464","1E-06","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","42","14.056108","1E-06","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","43","13.808424","9.9991850528E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","44","14.526132","9.9991850528E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","45","14.159433","9.9991850528E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","46","15.044149","9.9991850528E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","47","14.251703","9.9967404769E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","48","14.41876","9.9967404769E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","49","13.901727","9.9967404769E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","50","13.688623","9.9967404769E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","51","14.409031","9.9926670693E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","52","13.733698","9.9926670693E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","53","14.6841","9.9926670693E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","54","14.242167","9.9926670693E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","55","13.471573","9.9869661576E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","56","14.571157","9.9869661576E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","57","14.190125","9.9869661576E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","58","13.667497","9.9869661576E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","59","14.374084","9.9796396003E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","60","13.47578","9.9796396003E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","61","14.615769","9.9796396003E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","62","14.051881","9.9796396003E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","63","14.087802","9.9706897858E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","64","14.12269","9.9706897858E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","65","14.015335","9.9706897858E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","66","13.412399","9.9706897858E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","67","13.304438","9.9601196314E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","68","13.498212","9.9601196314E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","69","13.61779","9.9601196314E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","70","13.704098","9.9601196314E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","71","12.859301","9.9479325828E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","72","13.129937","9.9479325828E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","73","14.010409","9.9479325828E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","74","13.906365","9.9479325828E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","75","14.227765","9.9341326127E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","76","12.851551","9.9341326127E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","77","13.311165","9.9341326127E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","78","13.275339","9.9341326127E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","79","12.785076","9.9187242197E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","80","12.460094","9.9187242197E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","81","13.14741","9.9187242197E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","82","13.262561","9.9187242197E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","83","12.978159","9.9017124264E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","84","13.095227","9.9017124264E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","85","12.72381","9.9017124264E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","86","13.878642","9.9017124264E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","87","12.443921","9.8831027786E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","88","12.892112","9.8831027786E-07","cosine"
"round2_8epoch_cosine","lr1e-6","1","0","89","13.390532","9.8629013423E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","0","12.144617","9.8629013423E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","1","13.806563","9.8629013423E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","2","12.701378","9.8629013423E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","3","12.413515","9.841114703E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","4","13.137486","9.841114703E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","5","13.463308","9.841114703E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","6","12.280546","9.841114703E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","7","13.864629","9.8177499626E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","8","12.009113","9.8177499626E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","9","12.867882","9.8177499626E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","10","12.947927","9.8177499626E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","11","12.115719","9.7928147375E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","12","13.030605","9.7928147375E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","13","12.718688","9.7928147375E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","14","12.588943","9.7928147375E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","15","12.759767","9.766317156E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","16","13.030951","9.766317156E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","17","12.888721","9.766317156E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","18","12.301823","9.766317156E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","19","12.091102","9.7382658559E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","20","12.158413","9.7382658559E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","21","13.164663","9.7382658559E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","22","12.946444","9.7382658559E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","23","12.169716","9.7086699812E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","24","13.059869","9.7086699812E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","25","12.467785","9.7086699812E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","26","12.536098","9.7086699812E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","27","12.501438","9.6775391796E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","28","12.062972","9.6775391796E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","29","11.734298","9.6775391796E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","30","12.17701","9.6775391796E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","31","12.650356","9.6448835991E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","32","12.471501","9.6448835991E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","33","12.369323","9.6448835991E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","34","12.459038","9.6448835991E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","35","13.031603","9.6107138846E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","36","11.618626","9.6107138846E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","37","12.17145","9.6107138846E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","38","12.057294","9.6107138846E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","39","12.155731","9.5750411749E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","40","12.700917","9.5750411749E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","41","11.639977","9.5750411749E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","42","12.354416","9.5750411749E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","43","12.717714","9.5378770984E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","44","12.040201","9.5378770984E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","45","12.217497","9.5378770984E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","46","13.346187","9.5378770984E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","47","11.977905","9.4992337698E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","48","12.152074","9.4992337698E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","49","12.111482","9.4992337698E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","50","13.071776","9.4992337698E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","51","12.665482","9.4591237861E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","52","12.0969","9.4591237861E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","53","12.284051","9.4591237861E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","54","12.327371","9.4591237861E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","55","12.259369","9.4175602222E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","56","11.599429","9.4175602222E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","57","11.77945","9.4175602222E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","58","11.575802","9.4175602222E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","59","12.323603","9.3745566271E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","60","11.96327","9.3745566271E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","61","11.664733","9.3745566271E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","62","11.657057","9.3745566271E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","63","11.823807","9.3301270189E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","64","12.4881","9.3301270189E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","65","11.824113","9.3301270189E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","66","11.275958","9.3301270189E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","67","11.85921","9.2842858808E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","68","11.700514","9.2842858808E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","69","12.263852","9.2842858808E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","70","12.022122","9.2842858808E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","71","11.950846","9.2370481561E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","72","11.153552","9.2370481561E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","73","11.262159","9.2370481561E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","74","11.423494","9.2370481561E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","75","11.851688","9.1884292431E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","76","10.810007","9.1884292431E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","77","12.118254","9.1884292431E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","78","12.128939","9.1884292431E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","79","12.094548","9.1384449908E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","80","11.919075","9.1384449908E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","81","11.531721","9.1384449908E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","82","11.122104","9.1384449908E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","83","12.035357","9.0871116928E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","84","11.242214","9.0871116928E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","85","11.478582","9.0871116928E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","86","11.86716","9.0871116928E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","87","11.065264","9.0344460828E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","88","11.294945","9.0344460828E-07","cosine"
"round2_8epoch_cosine","lr1e-6","2","1","89","12.205417","8.9804653285E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","0","11.119783","8.9804653285E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","1","11.419309","8.9804653285E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","2","10.977734","8.9804653285E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","3","12.116852","8.9251870267E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","4","11.392104","8.9251870267E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","5","10.899778","8.9251870267E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","6","11.978564","8.9251870267E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","7","11.146173","8.8686291969E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","8","10.739406","8.8686291969E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","9","11.599781","8.8686291969E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","10","11.933914","8.8686291969E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","11","11.428016","8.8108102756E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","12","11.767831","8.8108102756E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","13","10.73069","8.8108102756E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","14","11.10161","8.8108102756E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","15","11.225376","8.7517491108E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","16","10.819885","8.7517491108E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","17","11.008692","8.7517491108E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","18","11.297129","8.7517491108E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","19","11.241588","8.691464955E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","20","10.511154","8.691464955E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","21","10.617237","8.691464955E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","22","10.614674","8.691464955E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","23","10.856875","8.6299774596E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","24","10.427023","8.6299774596E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","25","11.903187","8.6299774596E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","26","10.658084","8.6299774596E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","27","11.748138","8.5673066683E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","28","11.147109","8.5673066683E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","29","11.074437","8.5673066683E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","30","10.759801","8.5673066683E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","31","10.20236","8.5034730104E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","32","11.012462","8.5034730104E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","33","11.375727","8.5034730104E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","34","10.584117","8.5034730104E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","35","12.063667","8.4384972943E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","36","11.607087","8.4384972943E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","37","11.232546","8.4384972943E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","38","10.970095","8.4384972943E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","39","11.318604","8.3724007007E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","40","11.423149","8.3724007007E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","41","11.528465","8.3724007007E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","42","11.134123","8.3724007007E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","43","10.910797","8.3052047758E-07","cosine"
"round2_8epoch_cosine","lr1e-6","3","2","44","11.179672","8.3052047758E-07","cosine"
